CaseID,Activity,Timestamp,Resource
47,0,2010-02-26 12:45:58+00:00,47
47,1,2010-02-26 17:04:51+00:00,50
47,1,2010-02-26 17:08:30+00:00,50
47,1,2010-02-26 17:09:05+00:00,50
47,1,2010-02-26 17:09:42+00:00,50
47,1,2010-02-26 17:11:57+00:00,51
47,2,2010-02-26 17:12:06+00:00,47
47,1,2012-01-19 09:01:46+00:00,48
47,3,2012-01-19 09:02:07+00:00,48
48,1,2010-03-01 05:54:12+00:00,47
48,0,2010-03-01 06:04:33+00:00,47
48,1,2010-03-01 10:53:51+00:00,51
48,2,2010-03-01 11:00:54+00:00,47
48,1,2011-12-28 15:01:17+00:00,48
48,3,2012-01-30 11:30:21+00:00,48
49,1,2010-03-02 10:41:18+00:00,52
49,4,2010-09-19 07:21:17+00:00,52
49,3,2012-02-01 15:42:48+00:00,52
50,1,2010-03-03 18:25:03+00:00,53
50,5,2010-03-11 14:44:02+00:00,53
50,1,2010-08-16 09:54:31+00:00,53
50,4,2010-08-16 10:13:10+00:00,53
50,1,2012-01-17 06:59:31+00:00,54
50,3,2012-01-17 06:59:59+00:00,54
51,1,2010-03-08 08:17:56+00:00,20
51,4,2010-03-08 08:19:32+00:00,20
51,3,2012-03-30 08:59:03+00:00,20
52,1,2010-03-09 10:28:51+00:00,21
52,2,2011-04-11 07:09:41+00:00,21
52,2,2011-04-11 07:11:23+00:00,20
52,4,2011-11-28 07:21:08+00:00,20
52,3,2012-03-30 09:01:23+00:00,20
53,1,2010-03-11 09:02:02+00:00,55
53,3,2012-03-15 13:27:03+00:00,55
54,1,2010-03-11 13:06:34+00:00,1
54,1,2010-03-11 13:10:10+00:00,1
54,0,2010-03-11 13:12:19+00:00,1
54,1,2010-03-11 13:12:35+00:00,56
54,0,2010-03-11 13:12:46+00:00,1
54,1,2010-03-11 13:13:02+00:00,56
54,2,2010-07-20 07:25:18+00:00,1
54,1,2011-09-05 07:28:42+00:00,1
54,1,2012-01-20 07:24:45+00:00,2
54,3,2012-01-20 07:24:59+00:00,2
55,2,2010-03-12 14:55:50+00:00,57
55,0,2010-08-25 09:04:56+00:00,1
55,1,2011-09-03 05:49:00+00:00,1
55,2,2011-11-14 15:10:03+00:00,3
55,4,2012-01-12 08:23:04+00:00,3
55,1,2012-03-08 09:22:52+00:00,58
55,3,2012-03-08 09:24:51+00:00,58
56,1,2010-03-15 13:40:16+00:00,59
56,4,2010-04-15 14:32:45+00:00,59
56,1,2011-06-09 09:37:15+00:00,59
56,3,2012-02-21 13:57:48+00:00,59
57,1,2010-03-16 07:44:27+00:00,42
57,4,2010-06-15 07:42:52+00:00,42
57,3,2012-03-30 10:17:27+00:00,42
58,1,2010-03-18 10:44:05+00:00,60
58,1,2012-03-19 13:13:30+00:00,60
58,3,2012-03-19 13:15:58+00:00,60
59,1,2010-03-26 07:24:05+00:00,38
59,3,2012-03-20 15:16:39+00:00,38
60,1,2010-03-26 13:03:21+00:00,56
60,1,2010-03-26 13:05:35+00:00,56
60,0,2010-03-26 13:05:48+00:00,1
60,1,2011-09-05 07:28:50+00:00,1
60,1,2012-02-07 01:39:08+00:00,2
60,3,2012-02-07 01:39:40+00:00,2
61,1,2010-03-29 09:38:31+00:00,47
61,0,2010-03-29 09:41:32+00:00,47
61,1,2010-03-29 11:30:54+00:00,61
61,2,2010-03-29 11:30:58+00:00,47
61,1,2012-01-19 09:09:44+00:00,48
61,3,2012-01-19 09:10:41+00:00,48
62,1,2010-03-30 16:13:33+00:00,62
62,1,2010-03-31 09:41:00+00:00,62
62,0,2010-03-31 09:43:06+00:00,62
62,1,2010-03-31 09:43:07+00:00,62
62,1,2010-03-31 09:46:20+00:00,62
62,1,2010-10-07 14:45:29+00:00,62
62,3,2012-04-24 16:18:24+00:00,62
63,1,2010-04-01 07:13:49+00:00,41
63,1,2012-03-30 11:12:07+00:00,41
63,4,2012-03-30 11:12:14+00:00,41
63,3,2012-03-30 11:18:11+00:00,41
64,1,2010-04-01 12:48:30+00:00,63
64,1,2010-04-01 12:49:59+00:00,63
64,0,2010-04-01 12:50:40+00:00,47
64,1,2010-04-01 17:20:02+00:00,61
64,2,2010-04-01 17:20:07+00:00,47
64,1,2012-01-19 09:14:11+00:00,48
64,3,2012-01-19 09:14:18+00:00,48
65,1,2010-04-06 07:16:15+00:00,64
65,2,2010-04-06 08:12:22+00:00,64
65,0,2010-04-28 08:07:00+00:00,65
65,1,2010-04-28 08:35:20+00:00,66
65,5,2010-04-28 08:40:07+00:00,66
65,3,2012-02-01 11:25:53+00:00,66
66,1,2010-04-06 13:35:51+00:00,67
66,5,2010-04-07 06:30:28+00:00,67
66,1,2012-02-21 13:58:28+00:00,67
66,3,2012-02-21 14:00:21+00:00,67
67,1,2010-04-08 10:07:36+00:00,47
67,0,2010-04-08 10:09:05+00:00,47
67,1,2010-04-08 17:33:49+00:00,61
67,2,2010-04-08 17:33:54+00:00,47
67,1,2011-12-30 09:00:16+00:00,48
67,3,2012-01-04 15:49:12+00:00,48
68,1,2010-04-12 17:14:40+00:00,40
68,1,2012-04-11 14:40:26+00:00,40
68,3,2012-04-11 14:40:52+00:00,40
69,1,2010-04-12 19:37:25+00:00,47
69,0,2010-04-12 19:47:56+00:00,47
69,1,2010-04-13 12:56:39+00:00,61
69,2,2010-04-13 12:56:44+00:00,47
69,1,2012-01-30 11:42:19+00:00,48
69,3,2012-01-30 11:42:50+00:00,48
70,1,2010-04-13 07:38:30+00:00,47
70,0,2010-04-13 07:44:30+00:00,47
70,1,2010-04-13 12:59:01+00:00,61
70,2,2010-04-13 12:59:07+00:00,47
70,1,2012-01-09 10:25:49+00:00,48
70,3,2012-01-09 10:25:51+00:00,48
71,1,2010-04-13 12:37:07+00:00,68
71,1,2010-04-19 14:59:00+00:00,68
71,1,2010-04-19 14:59:17+00:00,69
71,4,2010-12-13 09:28:11+00:00,69
71,2,2011-06-27 09:33:46+00:00,70
71,2,2011-06-27 10:29:07+00:00,71
71,1,2011-10-24 08:01:34+00:00,70
71,2,2011-10-24 08:03:31+00:00,72
71,1,2012-01-12 12:11:40+00:00,72
71,3,2012-01-12 12:11:59+00:00,72
72,1,2010-04-13 12:50:15+00:00,68
72,1,2010-04-19 14:59:58+00:00,68
72,1,2010-04-19 15:00:10+00:00,69
72,4,2010-08-10 14:22:31+00:00,69
72,2,2011-06-27 10:21:34+00:00,70
72,4,2011-06-27 10:28:17+00:00,73
72,3,2012-01-12 12:25:45+00:00,73
73,1,2010-04-14 09:27:54+00:00,47
73,0,2010-04-14 09:47:49+00:00,47
73,1,2010-04-14 09:47:50+00:00,3
73,0,2010-04-14 09:54:25+00:00,47
73,1,2010-04-14 17:58:53+00:00,51
73,2,2010-04-14 18:09:15+00:00,47
73,1,2012-01-04 15:55:26+00:00,48
73,3,2012-01-30 13:05:58+00:00,48
74,1,2010-04-14 13:53:38+00:00,74
74,1,2012-01-09 16:07:46+00:00,74
74,1,2012-01-09 17:36:13+00:00,46
74,3,2012-02-15 11:32:49+00:00,46
75,1,2010-04-16 16:34:49+00:00,47
75,0,2010-04-16 16:42:36+00:00,47
75,1,2010-04-16 23:40:43+00:00,51
75,2,2010-04-16 23:42:50+00:00,47
75,1,2012-01-30 11:43:05+00:00,48
75,3,2012-01-30 11:44:31+00:00,48
76,1,2010-04-19 09:07:37+00:00,75
76,0,2010-04-19 09:08:20+00:00,75
76,1,2010-05-06 12:02:51+00:00,76
76,0,2010-05-21 15:00:21+00:00,77
76,0,2011-08-24 19:27:17+00:00,78
76,1,2011-08-29 02:54:38+00:00,79
76,2,2011-08-29 02:55:29+00:00,80
76,1,2011-08-29 12:48:47+00:00,80
76,2,2011-11-11 14:57:44+00:00,79
76,4,2011-11-21 07:27:41+00:00,79
76,1,2012-02-29 16:54:59+00:00,79
76,3,2012-02-29 16:56:23+00:00,79
77,1,2010-04-20 13:25:52+00:00,47
77,0,2010-04-20 13:29:35+00:00,47
77,1,2010-04-20 15:03:14+00:00,61
77,2,2010-04-20 15:03:18+00:00,47
77,0,2011-03-30 09:49:05+00:00,81
77,1,2011-03-30 10:08:08+00:00,82
77,2,2011-03-30 10:08:19+00:00,83
77,4,2011-03-30 13:14:36+00:00,83
77,0,2011-06-06 12:20:14+00:00,47
77,1,2011-06-16 10:12:11+00:00,84
77,2,2011-06-16 10:12:21+00:00,47
77,1,2012-01-31 07:26:37+00:00,48
77,3,2012-01-31 07:28:52+00:00,48
78,1,2010-04-22 13:51:56+00:00,47
78,0,2010-04-22 14:08:11+00:00,47
78,1,2010-04-22 18:19:48+00:00,51
78,2,2010-04-22 18:23:29+00:00,47
78,1,2012-01-31 08:06:12+00:00,48
78,3,2012-01-31 08:36:08+00:00,48
79,1,2010-04-26 14:41:03+00:00,47
79,0,2010-04-26 14:44:34+00:00,47
79,1,2010-04-26 18:08:15+00:00,51
79,2,2010-04-26 18:12:24+00:00,47
79,1,2011-12-20 21:24:04+00:00,48
79,3,2012-01-05 15:11:34+00:00,48
80,1,2010-04-27 14:40:49+00:00,47
80,1,2010-04-27 14:43:59+00:00,47
80,1,2010-04-29 13:15:14+00:00,51
80,2,2010-04-29 13:18:16+00:00,47
80,1,2012-02-02 20:53:09+00:00,48
80,3,2012-02-02 21:08:20+00:00,48
81,1,2010-04-29 07:23:20+00:00,62
81,0,2010-04-29 07:23:56+00:00,62
81,1,2010-05-04 12:28:29+00:00,62
81,1,2010-11-09 17:47:12+00:00,62
81,2,2012-04-24 16:21:03+00:00,85
81,1,2012-04-25 17:07:12+00:00,85
81,3,2012-04-25 17:07:27+00:00,85
82,1,2010-04-29 12:58:57+00:00,47
82,0,2010-04-29 13:01:26+00:00,47
82,1,2010-04-29 13:20:48+00:00,51
82,2,2010-04-29 13:22:02+00:00,47
82,0,2011-04-07 12:10:31+00:00,45
82,1,2011-08-12 08:58:32+00:00,86
82,4,2011-08-12 08:59:24+00:00,86
82,3,2012-01-04 11:44:59+00:00,86
83,1,2010-05-04 16:15:44+00:00,47
83,0,2010-05-04 16:23:17+00:00,47
83,1,2010-05-04 16:24:58+00:00,51
83,2,2010-05-04 16:27:46+00:00,47
83,1,2012-01-18 09:30:42+00:00,48
83,3,2012-01-18 09:31:12+00:00,48
84,1,2010-05-05 08:21:02+00:00,38
84,3,2012-03-20 15:17:35+00:00,38
85,1,2010-05-05 11:44:03+00:00,47
85,0,2010-05-05 12:24:34+00:00,47
85,1,2010-05-05 14:09:25+00:00,61
85,2,2010-05-05 14:09:30+00:00,47
85,1,2012-02-04 07:57:22+00:00,48
85,3,2012-02-04 08:10:51+00:00,48
86,1,2010-05-06 15:36:41+00:00,87
86,5,2010-05-06 16:05:00+00:00,87
86,0,2010-10-01 14:43:52+00:00,87
86,1,2010-10-04 08:59:18+00:00,87
86,4,2010-10-04 09:00:12+00:00,87
86,2,2010-10-19 12:43:59+00:00,88
86,4,2011-10-20 12:21:34+00:00,88
86,3,2012-01-30 12:18:55+00:00,88
87,1,2010-05-10 11:38:28+00:00,47
87,0,2010-05-10 11:41:26+00:00,47
87,1,2010-05-10 18:31:40+00:00,51
87,2,2010-05-10 18:36:20+00:00,47
87,1,2012-01-13 10:25:46+00:00,48
87,1,2012-01-13 12:47:12+00:00,89
87,0,2012-01-13 12:47:19+00:00,81
87,1,2012-01-13 12:47:32+00:00,90
87,2,2012-01-13 12:48:09+00:00,91
87,4,2012-01-19 09:02:17+00:00,91
87,3,2012-02-13 09:11:49+00:00,91
88,1,2010-05-10 12:01:38+00:00,47
88,0,2010-05-10 12:07:54+00:00,47
88,1,2010-05-10 18:36:38+00:00,51
88,2,2010-05-10 18:41:50+00:00,47
88,1,2012-02-02 21:52:05+00:00,48
88,3,2012-02-04 07:56:49+00:00,48
89,1,2010-05-11 13:11:58+00:00,47
89,0,2010-05-11 13:13:34+00:00,47
89,1,2010-05-11 19:18:30+00:00,51
89,2,2010-05-11 19:25:17+00:00,47
89,1,2012-01-31 09:01:59+00:00,48
89,3,2012-01-31 09:06:41+00:00,48
90,1,2010-05-12 07:01:33+00:00,47
90,1,2010-05-12 07:03:39+00:00,47
90,1,2010-05-12 07:03:44+00:00,63
90,0,2010-05-12 07:05:09+00:00,47
90,1,2010-05-12 19:04:00+00:00,51
90,2,2010-05-12 19:04:07+00:00,47
90,1,2012-01-30 12:58:10+00:00,48
90,3,2012-01-30 13:38:43+00:00,48
91,1,2010-05-12 10:59:40+00:00,47
91,0,2010-05-12 11:02:27+00:00,47
91,1,2010-05-12 19:04:54+00:00,51
91,2,2010-05-12 19:06:49+00:00,47
91,1,2012-02-03 06:48:56+00:00,48
91,3,2012-02-03 06:50:31+00:00,48
92,1,2010-05-13 10:56:33+00:00,47
92,0,2010-05-13 11:05:42+00:00,47
92,1,2010-05-13 23:43:08+00:00,51
92,2,2010-05-13 23:50:11+00:00,47
92,1,2012-02-03 06:51:00+00:00,48
92,3,2012-02-03 06:52:14+00:00,48
93,1,2010-05-14 06:03:29+00:00,47
93,0,2010-05-14 06:05:48+00:00,47
93,1,2010-05-14 11:18:59+00:00,61
93,2,2010-05-14 11:19:05+00:00,47
93,1,2012-01-30 11:59:22+00:00,48
93,3,2012-01-30 12:00:09+00:00,48
94,1,2010-05-14 08:04:31+00:00,47
94,0,2010-05-14 08:11:11+00:00,47
94,1,2010-05-14 11:23:06+00:00,61
94,2,2010-05-14 11:23:10+00:00,47
94,1,2012-02-03 06:54:21+00:00,48
94,3,2012-02-04 07:48:35+00:00,48
95,1,2010-05-19 09:58:36+00:00,92
95,0,2010-06-15 06:18:34+00:00,92
95,1,2010-06-15 10:50:39+00:00,34
95,4,2010-06-15 10:50:54+00:00,34
95,1,2012-04-25 11:32:00+00:00,34
95,3,2012-04-25 11:32:25+00:00,34
96,1,2010-05-20 10:55:23+00:00,47
96,0,2010-05-20 11:43:22+00:00,47
96,1,2010-05-20 22:57:03+00:00,51
96,2,2010-05-20 22:58:48+00:00,47
96,1,2012-02-03 06:52:26+00:00,48
96,3,2012-02-03 06:54:03+00:00,48
97,0,2010-05-21 09:28:29+00:00,93
97,1,2010-05-21 09:30:53+00:00,87
97,0,2010-05-21 10:07:49+00:00,93
97,0,2010-05-24 13:45:23+00:00,94
97,1,2011-11-01 16:11:00+00:00,95
97,2,2011-11-01 16:30:00+00:00,96
97,1,2012-02-01 12:57:19+00:00,96
97,3,2012-02-01 12:58:08+00:00,96
98,1,2010-05-24 12:32:13+00:00,47
98,0,2010-05-24 12:44:34+00:00,47
98,1,2010-05-25 01:30:49+00:00,51
98,2,2010-05-25 01:33:22+00:00,47
98,1,2012-02-03 07:42:20+00:00,48
98,3,2012-02-03 08:13:07+00:00,48
99,1,2010-05-24 15:28:06+00:00,47
99,0,2010-05-24 15:30:59+00:00,47
99,1,2010-05-25 01:27:35+00:00,51
99,2,2010-05-25 01:30:17+00:00,47
99,1,2012-02-03 17:54:32+00:00,48
99,3,2012-02-03 17:55:46+00:00,48
100,1,2010-05-25 10:42:48+00:00,97
100,4,2010-05-25 10:49:29+00:00,97
100,1,2011-06-29 14:13:19+00:00,97
100,0,2011-11-23 11:47:29+00:00,98
100,1,2011-11-23 11:49:06+00:00,99
100,0,2011-11-23 11:55:00+00:00,100
100,1,2011-11-29 13:18:56+00:00,101
100,3,2012-03-23 12:57:17+00:00,101
101,1,2010-05-25 11:27:54+00:00,47
101,0,2010-05-25 11:32:07+00:00,47
101,1,2010-05-25 11:55:40+00:00,61
101,2,2010-05-25 11:55:45+00:00,47
101,1,2012-02-04 07:44:05+00:00,48
101,3,2012-02-04 07:46:33+00:00,48
102,1,2010-05-25 12:17:44+00:00,54
102,3,2012-01-16 13:31:56+00:00,54
103,2,2010-05-28 08:41:08+00:00,102
103,1,2011-08-26 12:14:03+00:00,67
103,3,2012-01-16 12:42:34+00:00,67
104,1,2010-06-01 10:19:11+00:00,47
104,0,2010-06-01 10:34:03+00:00,47
104,1,2010-06-01 15:19:00+00:00,61
104,2,2010-06-01 15:19:04+00:00,47
104,1,2010-06-11 17:35:32+00:00,82
104,4,2010-06-11 17:38:36+00:00,82
